id,userguid,username,name,description,type,range,value,weight,curseId,effectValue,damage,armorSlot,effectOn,effectToPc,effectToPcValue,weaponEffectType,weaponEffectColor,imageId,imageName,imagePath,imageAssetType,imageIsPublic,imageIsActive,soundId,soundName,soundPath,soundAssetType,soundIsPublic,soundIsActive,isPublic,isTwoHanded,uses,createdAt,updatedAt
405,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Orb of Dragonkind,"Ages past, elves and humans waged a terrible war against evil dragons. When the world seemed doomed, powerful wizards came together and worked their greatest magic, forging five Orbs of Dragonkind (or Dragon Orbs) to help them defeat the dragons. One orb was taken to each of the five wizard towers, and there they were used to speed the war toward a victorious end. The wizards used the orbs to lure dragons to them, then destroyed the dragons with powerful magic.",other,1,250000,1,,0,0,,,,0,Arcane,#8800cc,30,Quarter Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207630325-1b8fb638-quarter-staff.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:30.356757-05,2026-05-21 17:41:48.676024-05
147,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Padded Armor,Light armor. AC 11. Imposes disadvantage on Stealth checks.,armor,1,5,8,,11,0,Body,AC,,0,Blood,#cc0000,69,helmet,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1777753269899-c0e84361-helmet.png,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:04:27.947289-05,2026-05-21 17:41:48.615448-05
148,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Painter's Supplies,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,10,5,,0,0,,,,0,Blood,#cc0000,764,item-148-painter-s-supplies.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-148-painter-s-supplies.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:28.039461-05,2026-05-20 11:04:28.039461-05
149,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Pan flute,"Several of the most common types of musical instruments are shown on the table as examples. If you have proficiency with a given musical instrument, you can add your proficiency bonus to any ability checks you make to play music with the instrument. A bard can use a musical instrument as a spellcasting focus. Each type of musical instrument requires a separate proficiency.",other,1,12,2,,0,0,,,,0,Blood,#cc0000,765,item-149-pan-flute.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-149-pan-flute.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:28.137278-05,2026-05-20 11:04:28.137278-05
150,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Paper (one sheet),Adventuring Gear.,other,1,1,0,,0,0,,,,0,Blood,#cc0000,766,item-150-paper-one-sheet.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-150-paper-one-sheet.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:28.221931-05,2026-05-20 11:04:28.221931-05
151,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Parchment (one sheet),Adventuring Gear.,other,1,1,0,,0,0,,,,0,Blood,#cc0000,767,item-151-parchment-one-sheet.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-151-parchment-one-sheet.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:28.31391-05,2026-05-20 11:04:28.31391-05
406,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Pearl of Power,"While this pearl is on your person, you can use an action to speak its command word and regain one expended spell slot. If the expended slot was of 4th level or higher, the new slot is 3rd level. Once you use the pearl, it can't be used again until the next dawn.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,49,Blue Magic Stone,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776520054135-ee263bff-blue-magic-stone.jpg,Item-Gem,true,true,,,,,,,false,false,,2026-05-20 11:48:30.436754-05,2026-05-21 17:41:48.676326-05
152,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Perfume (vial),Adventuring Gear.,other,1,5,0,,0,0,,,,0,Blood,#cc0000,41,Potion Green,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776211693488-6384b893-potions4.jpg,Potion,true,true,,,,,,,false,false,,2026-05-20 11:04:28.403919-05,2026-05-21 17:41:48.616119-05
407,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Periapt of Health,"You are immune to contracting any disease while you wear this pendant. If you are already infected with a disease, the effects of the disease are suppressed you while you wear the pendant.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,899,item-407-periapt-of-health.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-407-periapt-of-health.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:30.613732-05,2026-05-20 11:48:30.613732-05
408,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Periapt of Proof against Poison,"This delicate silver chain has a brilliant-cut black gem pendant. While you wear it, poisons have no effect on you. You are immune to the poisoned condition and have immunity to poison damage.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,900,item-408-periapt-of-proof-against-poison.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-408-periapt-of-proof-against-poison.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:30.997412-05,2026-05-20 11:48:30.997412-05
409,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Periapt of Wound Closure,"While you wear this pendant, you stabilize whenever you are dying at the start of your turn. In addition, whenever you roll a Hit Die to regain hit points, double the number of hit points it restores.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,901,item-409-periapt-of-wound-closure.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-409-periapt-of-wound-closure.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:31.085634-05,2026-05-20 11:48:31.085634-05
153,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Pick, miner's",Adventuring Gear.,other,1,2,10,,0,0,,,,0,Blood,#cc0000,36,Lock Picks,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776473759436-c5aeecb2-lockpick.jpg,Item-Pick,true,true,,,,,,,false,false,,2026-05-20 11:04:28.490071-05,2026-05-21 17:41:48.616738-05
154,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Pike,Martial Melee. Deals 1d10 Piercing damage.,weapon,1,5,18,,0,10,,,,0,Blood,#cc0000,26,Halberd,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207243225-8859b1b7-halberd3.png,Item-Weapon,true,true,,,,,,,false,true,,2026-05-20 11:04:28.585647-05,2026-05-21 17:41:48.61733-05
410,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Pipes of Haunting,"You must be proficient with wind instruments to use these pipes. They have 3 charges. You can use an action to play them and expend 1 charge to create an eerie, spellbinding tune. Each creature within 30 feet of you that hears you play must succeed on a DC 15 Wisdom saving throw or become frightened of you for 1 minute. If you wish, all creatures in the area that aren't hostile toward you automatically succeed on the saving throw. A creature that fails the saving throw can repeat it at the end o",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,902,item-410-pipes-of-haunting.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-410-pipes-of-haunting.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:31.260052-05,2026-05-20 11:48:31.260052-05
411,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Pipes of the Sewers,"You must be proficient with wind instruments to use these pipes. While you are attuned to the pipes, ordinary rats and giant rats are indifferent toward you and will not attack you unless you threaten or harm them.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,903,item-411-pipes-of-the-sewers.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-411-pipes-of-the-sewers.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:31.355037-05,2026-05-20 11:48:31.355037-05
221,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Piton,Adventuring Gear.,other,1,1,1,,0,0,,,,0,Blood,#cc0000,801,item-221-piton.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-221-piton.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:07:33.304651-05,2026-05-20 11:07:33.304651-05
155,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Plate Armor,Heavy armor. AC 18. Imposes disadvantage on Stealth checks. Requires 15 Strength.,armor,1,1500,65,,18,0,Body,AC,,0,Blood,#cc0000,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:04:28.79108-05,2026-05-21 17:41:48.618115-05
412,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Plate Armor of Etherealness,"While you're wearing this armor, you can speak its command word as an action to gain the effect of the etherealness spell, which last for 10 minutes or until you remove the armor or use an action to speak the command word again. This property of the armor can't be used again until the next dawn.",armor,1,100000,1,,5,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:31.440534-05,2026-05-21 17:41:48.676724-05
156,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Playing Card Set,"This item encompasses a wide range of game pieces, including dice and decks of cards (for games such as Three-Dragon Ante). A few common examples appear on the Tools table, but other kinds of gaming sets exist. If you are proficient with a gaming set, you can add your proficiency bonus to ability checks you make to play a game with that set. Each type of gaming set requires a separate proficiency.",other,1,1,0,,0,0,,,,0,Blood,#cc0000,768,item-156-playing-card-set.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-156-playing-card-set.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:28.888268-05,2026-05-20 11:04:28.888268-05
157,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Poison, basic (vial)","You can use the poison in this vial to coat one slashing or piercing weapon or up to three pieces of ammunition. Applying the poison takes an action. A creature hit by the poisoned weapon or ammunition must make a DC 10 Constitution saving throw or take 1d4 poison damage. Once applied, the poison retains potency for 1 minute before drying.",other,1,100,0,,0,0,,,,0,Blood,#cc0000,40,Potion Blue,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776211659025-69e08200-potions5.jpg,Potion,true,true,,,,,,,false,false,,2026-05-20 11:04:28.980547-05,2026-05-21 17:41:48.618691-05
158,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Poisoner's Kit,"A poisoner's kit includes the vials, chemicals, and other equipment necessary for the creation of poisons. Proficiency with this kit lets you add your proficiency bonus to any ability checks you make to craft or use poisons.",other,1,50,2,,0,0,,,,0,Blood,#cc0000,769,item-158-poisoner-s-kit.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-158-poisoner-s-kit.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:29.072215-05,2026-05-20 11:04:29.072215-05
159,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Pole (10-foot),Adventuring Gear.,other,1,1,7,,0,0,,,,0,Blood,#cc0000,770,item-159-pole-10-foot.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-159-pole-10-foot.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:29.467739-05,2026-05-20 11:04:29.467739-05
413,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Portable Hole,"This fine black cloth, soft as silk, is folded up to the dimensions of a handkerchief. It unfolds into a circular sheet 6 feet in diameter.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,904,item-413-portable-hole.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-413-portable-hole.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:31.536472-05,2026-05-20 11:48:31.536472-05
160,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Pot, iron",Adventuring Gear.,other,1,2,10,,0,0,,,,0,Blood,#cc0000,771,item-160-pot-iron.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-160-pot-iron.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:29.622379-05,2026-05-20 11:04:29.622379-05
161,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Potter's Tools,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,10,3,,0,0,,,,0,Blood,#cc0000,772,item-161-potter-s-tools.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-161-potter-s-tools.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:29.708119-05,2026-05-20 11:04:29.708119-05
162,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Pouch,"A cloth or leather pouch can hold up to 20 sling bullets or 50 blowgun needles, among other things. A compartmentalized pouch for holding spell components is called a component pouch (described earlier in this section).",other,1,1,1,,0,0,,,,0,Blood,#cc0000,773,item-162-pouch.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-162-pouch.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:29.791818-05,2026-05-20 11:04:29.791818-05
163,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Priest's Pack,Adventuring Gear.,other,1,19,0,,0,0,,,,0,Blood,#cc0000,774,item-163-priest-s-pack.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-163-priest-s-pack.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:29.898833-05,2026-05-20 11:04:29.898833-05
10,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Quarter Staff,"A versatile wooden staff, favored by monks and mages.",weapon,1,6,3,,0,6,,,,0,Blood,#cc0000,30,Quarter Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207630325-1b8fb638-quarter-staff.png,Item-Weapon,true,true,,,,,,,true,true,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
164,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Quarterstaff,Simple Melee. Deals 1d6 Bludgeoning damage. Two-handed: 1d8.,weapon,1,1,4,,0,6,,,,0,Blood,#cc0000,30,Quarter Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207630325-1b8fb638-quarter-staff.png,Item-Weapon,true,true,,,,,,,false,true,,2026-05-20 11:04:29.987932-05,2026-05-21 17:41:48.619316-05
165,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Quiver,A quiver can hold up to 20 arrows.,other,1,1,1,,0,0,,,,0,Blood,#cc0000,22,Crossbow,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207074162-ebc7f78d-crossbow1.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:30.076313-05,2026-05-21 17:41:48.619775-05
166,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Ram, portable","You can use a portable ram to break down doors. When doing so, you gain a +4 bonus on the Strength check. One other character can help you use the ram, giving you advantage on this check.",other,1,4,35,,0,0,,,,0,Blood,#cc0000,775,item-166-ram-portable.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-166-ram-portable.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:30.157162-05,2026-05-20 11:04:30.157162-05
4,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Rapier,A slender thrusting blade favored by duelists.,weapon,1,10,2,,0,6,,,,0,Blood,#cc0000,34,Rapier,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207963723-d6e31d72-rapier2.png,Item-Weapon,true,true,,,,,,,true,false,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
167,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Rations (1 day),"Rations consist of dry foods suitable for extended travel, including jerky, dried fruit, hardtack, and nuts.",other,1,1,2,,0,0,,,,0,Blood,#cc0000,776,item-167-rations-1-day.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-167-rations-1-day.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:30.322087-05,2026-05-20 11:04:30.322087-05
302,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Red Dragon Scale Mail,"Dragon scale mail is made of the scales of a red dragon. Sometimes dragons collect their cast-off scales and gift them to humanoids. Other times, hunters carefully skin and preserve the hide of a dead dragon. In either case, dragon scale mail is highly valued.",armor,1,50000,1,,1,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:18.896532-05,2026-05-21 17:41:48.647384-05
